student_id,age,gender,first_generation_college,international_student,residency_status,high_school_gpa,sat_score,act_score,advanced_courses_taken,extracurricular_activities,major,enrollment_status,semester_credits,admission_type,starting_semester,family_income,financial_aid_received,pell_grant_eligible,student_loan_amount,has_campus_job,current_gpa,credits_completed,courses_failed,courses_withdrawn,attendance_rate,study_hours_per_week,library_visits_per_month,tutoring_sessions_attended,advisor_meetings,clubs_joined,living_arrangement,has_disability,distance_from_campus_miles,work_hours_per_week,dropped_out
14089,17,Female,True,False,Out-of-state,3.48,1065.0,23,1,4,Arts & Sciences,Full-time,12,Early Decision,Fall,$60k-$100k,False,True,20461,False,2.79,11,0,0,63.9,1,9,5,0,1,At home,False,7,1,False
14090,23,Female,False,False,In-state,2.75,1177.0,23,3,6,Education,Part-time,9,Regular,Fall,$60k-$100k,False,False,2336,True,2.72,80,1,0,96.0,5,2,1,0,3,At home,False,29,8,False
14091,20,Female,False,False,In-state,3.3,1173.0,21,2,5,Business,Full-time,15,Early Decision,Fall,$30k-$60k,True,False,11858,False,2.4,10,0,0,82.5,12,4,2,1,3,On-campus,False,7,26,False
14092,18,Female,False,False,International,2.79,1238.0,29,1,2,Business,Full-time,12,Regular,Fall,$30k-$60k,False,False,9976,False,1.27,67,0,2,78.6,6,8,2,1,0,At home,False,58,13,False
14093,18,Female,True,False,In-state,3.78,1352.0,27,3,2,Arts & Sciences,Full-time,12,Regular,Fall,$100k+,True,False,9122,False,3.24,80,2,2,69.2,3,3,2,1,0,On-campus,False,10,8,True
14094,17,Female,True,False,Out-of-state,2.91,1171.0,26,3,1,Education,Part-time,3,Regular,Spring,$60k-$100k,True,True,37564,False,2.63,13,0,0,94.9,6,4,2,1,0,Commuter,False,1,16,False
14095,17,Male,True,False,In-state,2.41,1202.0,26,2,2,Education,Full-time,18,Regular,Fall,$30k-$60k,False,False,1527,False,2.38,98,0,0,98.3,1,4,1,0,1,At home,False,57,24,True
14096,18,Male,False,False,In-state,4.0,1046.0,27,1,0,Social Sciences,Full-time,12,Regular,Spring,$60k-$100k,True,False,845,True,4.0,9,0,0,64.8,7,7,0,3,1,At home,False,11,2,False
14097,20,Female,False,False,In-state,3.46,1258.0,24,4,5,Engineering,Full-time,15,Regular,Fall,$100k+,False,False,3035,True,3.25,86,1,2,72.3,5,5,0,6,1,On-campus,True,15,2,False
14098,21,Male,True,False,In-state,3.42,1027.0,27,3,1,Education,Full-time,18,Regular,Fall,$30k-$60k,False,True,38846,False,3.67,120,1,1,63.4,15,4,3,1,3,Commuter,False,20,2,True
14099,21,Male,True,False,In-state,2.68,847.0,25,2,0,Engineering,Full-time,12,Regular,Spring,$30k-$60k,True,True,236,False,2.6,1,4,1,60.8,5,6,2,1,2,On-campus,False,8,2,True
14100,21,Male,True,True,International,3.23,1151.7961403508773,24,5,1,Business,Full-time,18,Early Decision,Fall,$100k+,True,False,9916,True,2.47,12,2,0,79.7,7,4,1,4,1,Commuter,False,14,5,True
14101,20,Female,False,False,Out-of-state,3.01,1151.7961403508773,16,0,3,Computer Science,Part-time,3,Transfer,Spring,$30k-$60k,True,False,6024,True,4.0,4,1,0,78.4,8,8,3,2,3,Off-campus,False,10,6,False
14102,19,Male,True,False,International,2.59,1140.0,33,5,0,Engineering,Full-time,12,Regular,Fall,$30k-$60k,False,False,289,True,2.88,0,0,1,98.9,1,5,1,2,3,Commuter,False,14,0,False
14103,17,Male,True,False,In-state,3.8,1136.0,26,1,3,Computer Science,Part-time,9,Early Decision,Fall,$100k+,True,True,26570,True,3.16,59,0,1,61.8,34,5,2,2,4,Off-campus,False,18,12,True
14104,21,Male,False,False,Out-of-state,4.0,1172.0,28,1,1,Education,Full-time,18,Transfer,Spring,$100k+,False,True,35025,False,3.14,11,0,0,78.6,15,2,3,0,2,On-campus,False,6,1,False
14105,20,Male,False,False,In-state,3.86,1014.0,26,1,4,Computer Science,Full-time,18,Regular,Fall,$30k-$60k,True,False,1120,False,3.23,6,0,0,53.7,5,4,0,0,0,On-campus,False,2,4,False
14106,19,Non-binary,False,False,Out-of-state,3.26,1187.0,25,4,1,Business,Full-time,15,Regular,Spring,$60k-$100k,False,False,10495,True,1.82,23,1,0,84.9,25,5,3,3,0,On-campus,False,3,9,False
14107,17,Female,True,False,In-state,3.54,1363.0,24,3,3,Arts & Sciences,Full-time,12,Regular,Spring,$100k+,True,False,4605,False,3.67,33,1,1,82.0,19,5,3,1,4,Off-campus,True,4,7,False
14108,20,Female,False,False,In-state,2.45,1151.7961403508773,16,2,2,Health Sciences,Full-time,18,Regular,Spring,$60k-$100k,True,True,36073,False,3.28,88,1,0,89.1,6,8,0,2,0,Off-campus,False,0,1,False
14109,19,Male,False,False,Out-of-state,2.99,1210.0,25,1,2,Engineering,Full-time,18,Early Decision,Spring,$30k-$60k,False,False,18178,True,3.19,2,0,0,69.9,20,5,2,0,1,At home,False,2,22,False
14110,18,Male,False,False,International,3.87,1006.0,27,2,4,Arts & Sciences,Full-time,18,Regular,Fall,$100k+,False,True,24278,True,3.72,21,0,0,93.5,1,9,2,2,2,Commuter,False,6,19,False
14111,20,Female,True,False,In-state,3.54,1095.0,23,2,2,Engineering,Full-time,18,Regular,Fall,$30k-$60k,True,False,34600,False,3.08,54,1,0,79.8,35,5,1,2,0,On-campus,False,63,8,False
14112,18,Male,False,False,International,2.92,1199.0,16,3,4,Computer Science,Full-time,15,Early Decision,Fall,$60k-$100k,True,True,4773,True,2.39,76,0,1,71.4,18,9,0,1,0,At home,True,1,15,True
14113,18,Male,False,False,Out-of-state,3.4,977.0,19,4,1,Business,Full-time,15,Early Decision,Fall,$100k+,True,False,5775,False,3.04,0,1,0,79.8,15,3,3,2,3,On-campus,False,8,30,False
14114,17,Male,True,False,Out-of-state,2.3,1207.0,29,1,3,Education,Full-time,18,Regular,Fall,$60k-$100k,True,False,11599,True,2.81,26,1,1,87.6,4,5,5,1,0,Off-campus,True,12,2,False
14115,18,Female,False,True,In-state,3.17,1006.0,17,7,5,Engineering,Full-time,15,Early Decision,Fall,<$30k,False,True,6779,False,2.38,73,1,4,88.9,2,7,1,1,3,On-campus,False,29,7,False
14116,17,Female,False,False,Out-of-state,2.85,1130.0,17,3,6,Arts & Sciences,Full-time,15,Transfer,Fall,$100k+,True,False,8743,False,2.15,14,2,0,75.1,14,7,0,2,2,Off-campus,False,21,16,True
14117,20,Female,True,False,Out-of-state,3.24,1274.0,28,4,5,Computer Science,Full-time,12,Early Decision,Spring,$100k+,True,True,34315,False,3.71,42,0,0,72.1,23,9,1,3,1,Commuter,False,11,4,False
14118,24,Male,True,False,In-state,2.77,1165.0,24,2,1,Arts & Sciences,Full-time,12,Early Decision,Spring,$60k-$100k,False,True,23147,False,2.67,29,5,0,98.9,4,3,2,3,0,Commuter,False,7,3,False
14119,21,Male,True,False,In-state,2.06,1151.7961403508773,22,4,1,Business,Full-time,12,Regular,Fall,$100k+,True,True,907,True,2.89,49,3,0,73.1,2,4,1,1,0,Off-campus,False,1,9,True
14120,17,Male,False,False,In-state,3.33,1303.0,23,1,3,Business,Full-time,12,Regular,Fall,$100k+,False,True,12953,True,3.71,25,1,0,92.3,10,2,1,1,2,On-campus,False,4,21,False
14121,20,Female,False,False,International,3.23,967.0,19,3,2,Arts & Sciences,Full-time,18,Regular,Fall,$30k-$60k,False,True,508,True,4.0,41,1,0,93.7,5,5,1,6,1,Off-campus,False,20,40,False
14122,17,Female,False,False,In-state,3.44,1465.0,16,4,5,Business,Full-time,18,Regular,Fall,$60k-$100k,True,False,21545,False,1.77,91,2,1,65.5,13,7,6,2,1,At home,False,53,2,True
14123,17,Female,False,True,In-state,3.36,1461.0,23,3,1,Education,Full-time,12,Early Decision,Fall,<$30k,True,True,27042,False,2.37,18,0,0,91.6,2,6,2,2,0,On-campus,False,8,6,False
14124,17,Male,False,False,In-state,4.0,1070.0,22,4,2,Education,Full-time,12,Transfer,Fall,$30k-$60k,True,True,9534,False,2.64,15,0,0,77.5,8,4,1,2,3,Commuter,False,41,8,False
14125,18,Male,False,False,International,3.07,954.0,20,2,2,Business,Full-time,12,Regular,Fall,$100k+,True,False,15584,True,2.3,120,1,1,83.5,9,6,5,2,3,At home,False,24,0,False
14126,18,Male,True,False,In-state,3.19,1084.0,16,3,7,Social Sciences,Full-time,18,Early Decision,Fall,<$30k,False,False,18513,False,2.35,14,0,0,63.4,5,4,1,1,1,On-campus,False,9,3,True
14127,17,Male,True,False,In-state,2.96,1294.0,23,1,2,Health Sciences,Full-time,18,Transfer,Fall,$30k-$60k,True,False,47,True,2.79,39,1,0,81.9,5,6,3,1,0,Off-campus,False,2,1,False
14128,20,Male,True,False,In-state,3.58,1131.0,24,2,2,Arts & Sciences,Full-time,15,Regular,Fall,$100k+,True,False,16106,True,3.34,17,3,3,68.2,0,6,3,0,1,On-campus,False,13,9,False
14129,25,Male,True,True,Out-of-state,3.82,1130.0,16,4,2,Arts & Sciences,Full-time,18,Early Decision,Spring,$30k-$60k,True,False,1319,False,2.46,2,0,0,79.8,7,4,0,3,1,Off-campus,True,2,12,False
14130,22,Male,False,True,In-state,3.03,1114.0,27,3,3,Health Sciences,Full-time,15,Regular,Fall,$60k-$100k,False,False,3918,False,2.98,61,0,0,77.4,7,8,1,2,5,On-campus,False,21,12,True
14131,21,Male,False,False,International,3.06,1300.0,26,2,2,Health Sciences,Full-time,12,Regular,Spring,$60k-$100k,True,True,6501,False,1.99,40,0,0,45.5,44,2,2,3,5,On-campus,False,2,12,True
14132,17,Non-binary,False,False,Out-of-state,4.0,1003.0,18,4,4,Business,Full-time,12,Regular,Summer,$30k-$60k,False,True,11170,True,2.17,37,0,0,68.9,6,5,2,2,2,Off-campus,False,23,14,False
14133,17,Male,False,False,In-state,3.85,1145.0,22,4,2,Arts & Sciences,Full-time,18,Regular,Fall,$60k-$100k,True,True,28191,False,2.22,0,1,0,74.0,17,5,1,3,1,Off-campus,False,20,16,False
14134,30,Female,False,False,In-state,2.78,1300.0,25,0,2,Arts & Sciences,Full-time,12,Regular,Fall,$60k-$100k,True,False,19377,False,3.06,14,0,1,62.3,0,4,2,1,5,On-campus,False,0,3,False
14135,23,Male,True,False,Out-of-state,3.56,1018.0,18,3,1,Arts & Sciences,Full-time,15,Regular,Fall,$100k+,False,False,39235,False,2.81,0,1,0,68.9,6,6,4,2,2,On-campus,False,12,1,False
14136,17,Female,True,False,Out-of-state,3.83,1102.0,21,1,1,Business,Full-time,15,Regular,Summer,$30k-$60k,True,False,8128,False,2.76,120,1,0,79.8,26,4,1,2,2,At home,False,11,3,False
14137,22,Female,False,False,In-state,3.74,1077.0,17,1,3,Engineering,Full-time,15,Early Decision,Fall,<$30k,False,True,4414,False,1.72,11,1,0,79.3,8,2,2,0,2,Commuter,False,1,21,True
14138,17,Female,False,False,In-state,3.71,1244.0,31,3,2,Engineering,Full-time,12,Regular,Fall,<$30k,False,True,14505,False,3.04,57,0,0,39.2,8,5,2,1,1,Commuter,False,6,20,True
14139,22,Male,True,True,In-state,4.0,1083.0,26,0,1,Education,Full-time,12,Regular,Fall,$60k-$100k,False,False,2376,True,2.12,2,1,2,85.2,19,2,1,1,4,Off-campus,False,6,1,False
14140,19,Male,False,False,In-state,3.37,1079.0,26,2,4,Engineering,Full-time,12,Regular,Spring,$60k-$100k,False,True,2416,False,2.877533333333333,21,0,0,69.3,9,0,3,2,1,On-campus,False,1,12,False
14141,22,Male,True,False,In-state,3.63,1151.7961403508773,22,4,4,Computer Science,Full-time,15,Regular,Spring,<$30k,True,False,11341,False,2.73,42,2,1,81.9,2,1,1,2,1,On-campus,False,3,14,False
14142,20,Male,False,False,In-state,3.27,1483.0,32,5,2,Education,Full-time,15,Regular,Spring,$60k-$100k,True,False,13674,False,2.55,120,0,0,77.4,14,2,1,1,1,At home,False,5,29,False
14143,18,Female,False,False,In-state,3.24,1153.0,20,5,4,Education,Full-time,15,Regular,Fall,$60k-$100k,False,True,6926,False,1.15,17,1,1,82.1,33,5,2,1,1,At home,False,0,35,False
14144,20,Non-binary,True,False,In-state,3.51,1151.7961403508773,18,1,2,Business,Full-time,18,Regular,Fall,$100k+,True,True,37127,True,2.57,9,2,0,77.1,4,4,1,0,2,On-campus,False,13,13,True
14145,17,Male,False,False,In-state,2.93,1327.0,29,3,3,Social Sciences,Full-time,15,Regular,Spring,<$30k,False,False,1844,False,2.44,11,2,0,28.2,5,11,1,1,1,Commuter,False,15,6,True
14146,19,Non-binary,True,False,In-state,3.27,1043.0,23,0,4,Arts & Sciences,Full-time,15,Regular,Fall,$60k-$100k,True,True,34636,False,2.4,23,0,0,94.4,4,5,6,2,0,On-campus,False,4,22,False
14147,23,Male,False,True,Out-of-state,3.75,1233.0,19,0,1,Health Sciences,Part-time,6,Regular,Spring,$30k-$60k,True,True,20536,True,2.877533333333333,9,2,0,77.6,5,7,1,0,3,Off-campus,False,5,4,False
14148,22,Female,False,False,In-state,2.94,1050.0,28,3,3,Arts & Sciences,Full-time,18,Regular,Fall,$30k-$60k,True,True,4531,False,3.62,18,1,0,92.2,1,5,5,1,6,Off-campus,False,7,4,False
14149,24,Female,False,False,In-state,4.0,1046.0,20,8,3,Arts & Sciences,Full-time,12,Regular,Fall,$30k-$60k,False,False,41413,False,3.0,27,1,0,89.8,4,8,1,2,2,Off-campus,False,63,12,True
14150,17,Male,False,False,International,3.37,1082.0,20,1,4,Engineering,Full-time,18,Regular,Summer,$60k-$100k,False,False,39546,False,3.4,1,0,1,96.9,11,7,2,0,0,On-campus,False,0,0,False
14151,21,Non-binary,False,False,In-state,3.53,1151.7961403508773,27,3,2,Engineering,Part-time,9,Regular,Fall,$100k+,True,False,16028,False,3.08,120,0,0,69.7,16,7,2,5,0,On-campus,False,5,3,False
14152,17,Female,False,False,Out-of-state,4.0,1151.7961403508773,19,6,1,Health Sciences,Full-time,18,Regular,Fall,$60k-$100k,False,False,35501,True,4.0,90,0,0,73.2,20,4,1,2,1,On-campus,False,31,3,False
14153,19,Female,True,False,In-state,2.42,979.0,25,5,7,Social Sciences,Full-time,15,Transfer,Fall,$30k-$60k,True,False,26614,False,2.01,43,1,0,82.7,23,1,3,0,1,Off-campus,False,8,19,False
14154,20,Male,False,False,Out-of-state,3.46,1220.0,20,0,3,Business,Full-time,15,Regular,Fall,$60k-$100k,True,False,14869,False,2.98,1,1,0,84.9,8,2,3,2,2,At home,False,20,10,True
14155,21,Male,True,False,Out-of-state,2.0,1122.0,16,2,4,Education,Part-time,9,Regular,Fall,$30k-$60k,False,True,6926,True,2.57,40,2,2,79.8,18,2,3,1,1,On-campus,False,6,0,True
14156,21,Male,False,False,International,3.6,1208.0,24,2,4,Business,Full-time,15,Regular,Fall,$30k-$60k,False,True,28554,False,2.15,7,0,0,95.3,15,2,3,0,1,Off-campus,False,7,2,False
14157,20,Female,True,False,In-state,4.0,960.0,21,4,1,Business,Full-time,12,Transfer,Fall,$100k+,False,True,5170,False,2.31,28,0,0,70.9,9,3,2,0,2,At home,False,4,14,False
14158,23,Male,True,False,In-state,3.11,1227.0,19,4,2,Computer Science,Full-time,18,Regular,Spring,$30k-$60k,True,True,8062,False,3.37,71,0,0,79.8,34,7,2,3,1,Off-campus,False,18,13,False
14159,19,Female,False,False,In-state,3.36,1087.0,22,3,5,Computer Science,Full-time,15,Regular,Fall,$30k-$60k,True,False,1783,False,4.0,0,0,1,82.8,12,3,3,5,2,On-campus,False,7,6,False
14160,22,Female,False,False,In-state,3.42,1001.0,27,3,1,Business,Full-time,12,Regular,Fall,$30k-$60k,True,False,31359,False,4.0,27,0,0,85.6,1,4,3,3,3,On-campus,True,6,6,False
14161,17,Female,False,False,International,3.63,1067.0,21,3,3,Business,Full-time,18,Regular,Spring,$100k+,True,False,7381,False,3.76,27,0,1,89.0,9,7,5,1,1,Commuter,False,16,10,False
14162,21,Male,True,False,In-state,3.41,1087.0,22,0,0,Social Sciences,Full-time,15,Early Decision,Summer,$60k-$100k,True,False,3540,True,2.28,14,0,0,96.7,13,3,1,3,0,On-campus,False,1,9,True
14163,17,Female,True,False,Out-of-state,2.96,831.0,25,2,3,Computer Science,Full-time,15,Regular,Fall,$60k-$100k,False,True,13490,False,1.51,6,1,0,71.8,3,3,1,1,0,On-campus,False,12,14,False
14164,17,Female,False,False,In-state,3.08,1269.0,27,2,1,Engineering,Full-time,12,Regular,Fall,$100k+,True,True,20345,True,2.97,91,0,2,60.3,6,4,5,2,0,On-campus,False,1,1,False
14165,17,Male,False,False,In-state,3.03,1157.0,28,2,2,Engineering,Full-time,18,Regular,Fall,<$30k,True,False,3027,True,2.59,11,0,1,79.9,0,3,0,2,0,On-campus,False,3,0,True
14166,17,Male,True,False,In-state,3.83,1106.0,22,2,2,Education,Full-time,18,Regular,Fall,$60k-$100k,True,False,11576,False,1.64,120,1,0,83.1,13,4,2,1,1,On-campus,False,14,0,True
14167,23,Non-binary,False,False,In-state,3.26,1404.0,20,2,2,Arts & Sciences,Full-time,18,Early Decision,Fall,$60k-$100k,False,True,246,True,4.0,48,2,1,87.9,18,7,1,1,1,On-campus,False,9,15,True
14168,22,Male,False,False,In-state,3.59,1204.0,17,3,3,Engineering,Full-time,12,Regular,Fall,$60k-$100k,False,True,83431,False,2.5,120,3,0,82.3,12,4,3,1,2,On-campus,False,10,18,True
14169,23,Male,False,False,In-state,2.79,1425.0,23,1,2,Business,Full-time,18,Regular,Fall,<$30k,True,False,2138,True,1.95,3,1,0,75.6,12,6,0,3,0,Commuter,False,9,6,False
14170,19,Male,False,False,In-state,2.26,1170.0,23,3,0,Business,Part-time,3,Regular,Fall,<$30k,False,False,5772,False,2.91,28,0,0,76.1,2,3,1,1,0,Commuter,False,6,7,False
14171,21,Non-binary,False,True,In-state,3.67,1369.0,21,3,1,Social Sciences,Full-time,15,Regular,Fall,$60k-$100k,True,False,14642,False,1.29,17,0,1,95.4,2,2,4,4,2,Off-campus,False,13,10,False
14172,20,Female,False,False,In-state,3.78,1338.0,24,2,1,Education,Part-time,9,Regular,Fall,$100k+,True,False,17401,False,2.59,16,2,1,73.2,10,2,3,3,2,Commuter,True,3,13,False
14173,18,Male,False,False,Out-of-state,2.61,1216.0,27,4,3,Business,Full-time,12,Regular,Fall,$30k-$60k,True,False,8602,False,2.64,30,1,0,74.8,36,5,3,3,2,On-campus,False,9,1,False
14174,23,Female,True,False,International,3.15,1252.0,18,1,1,Business,Full-time,12,Transfer,Fall,<$30k,True,False,2389,False,2.46,99,0,0,85.8,3,5,4,2,0,On-campus,False,7,1,False
14175,17,Female,False,False,International,2.46,935.0,24,2,4,Business,Full-time,18,Regular,Fall,$30k-$60k,False,True,16896,True,3.14,23,0,1,77.7,1,6,2,2,2,On-campus,False,42,0,True
14176,20,Male,False,False,In-state,2.98,1076.0,25,2,1,Arts & Sciences,Full-time,15,Regular,Spring,$30k-$60k,True,False,19375,False,2.33,98,0,0,78.2,12,2,6,1,1,Commuter,False,3,5,False
14177,17,Female,True,False,In-state,3.71,852.0,31,2,1,Social Sciences,Full-time,18,Regular,Spring,$60k-$100k,False,False,216,True,3.39,96,1,1,92.3,1,3,0,3,1,Off-campus,False,12,27,True
14178,17,Male,True,False,In-state,4.0,1046.0,21,3,0,Engineering,Full-time,15,Regular,Spring,$60k-$100k,True,False,26050,False,2.92,14,0,1,81.2,4,2,4,1,0,At home,False,2,29,True
14179,18,Female,False,False,Out-of-state,3.83,1198.0,21,8,2,Arts & Sciences,Full-time,18,Regular,Spring,$60k-$100k,True,True,449,False,2.58,16,0,0,75.9,0,4,2,2,1,Commuter,False,14,4,False
14180,20,Female,False,False,In-state,4.0,1242.0,30,5,4,Health Sciences,Full-time,18,Regular,Spring,<$30k,False,False,642,False,3.58,42,1,0,92.9,59,6,4,3,2,On-campus,True,43,8,False
14181,28,Male,False,False,In-state,3.88,1203.0,19,1,0,Computer Science,Full-time,18,Regular,Fall,$100k+,True,False,2722,False,2.22,57,1,0,84.5,18,2,2,5,2,Commuter,False,51,0,False
14182,17,Male,True,False,Out-of-state,3.77,1120.0,21,0,2,Education,Full-time,12,Regular,Fall,$100k+,True,False,12386,False,3.67,21,1,0,80.0,3,6,1,1,1,Commuter,False,24,4,True
14183,25,Male,True,False,In-state,3.86,1242.0,24,1,0,Arts & Sciences,Full-time,18,Regular,Fall,$100k+,True,False,7152,False,2.27,120,1,1,62.2,23,2,2,1,1,Off-campus,False,10,5,True
14184,21,Male,False,False,In-state,3.37,1363.0,28,6,5,Computer Science,Full-time,12,Regular,Fall,$100k+,False,False,82708,False,2.22,25,1,1,74.9,0,4,0,5,1,On-campus,False,10,16,False
14185,20,Male,False,True,In-state,3.68,800.0,28,2,0,Arts & Sciences,Full-time,18,Regular,Fall,$30k-$60k,True,False,43267,False,2.3,11,0,1,81.3,0,3,0,1,4,On-campus,False,21,3,False
14186,21,Female,False,False,In-state,3.46,1146.0,22,0,3,Business,Full-time,12,Transfer,Spring,$100k+,True,True,2971,True,2.877533333333333,97,1,0,64.8,1,4,0,1,0,Commuter,False,8,2,True
14187,17,Female,False,False,In-state,3.63,1240.0,27,1,3,Computer Science,Full-time,18,Regular,Fall,$100k+,True,False,15156,False,3.45,2,1,0,78.0,0,3,2,1,2,On-campus,False,1,15,False
14188,17,Male,False,False,In-state,3.18,1311.0,22,0,3,Health Sciences,Full-time,12,Regular,Spring,$60k-$100k,True,True,3467,False,2.47,40,0,0,69.5,8,5,1,1,1,Commuter,False,2,16,False
14189,18,Female,True,False,In-state,2.63,1068.0,22,3,2,Computer Science,Full-time,12,Early Decision,Summer,$60k-$100k,False,False,10181,False,2.73,36,1,0,88.3,16,5,5,2,1,On-campus,False,5,5,False
14190,24,Male,False,False,In-state,2.53,1151.7961403508773,26,2,2,Business,Full-time,18,Transfer,Spring,$60k-$100k,True,False,1668,False,2.877533333333333,14,0,1,93.3,4,2,2,0,2,At home,False,65,2,False
14191,17,Female,False,False,In-state,3.69,1169.0,29,5,5,Engineering,Full-time,18,Regular,Fall,<$30k,True,False,10168,False,2.877533333333333,60,1,0,85.7,26,6,1,0,1,On-campus,False,6,11,False
14192,20,Female,True,False,In-state,3.58,1428.0,30,2,0,Arts & Sciences,Full-time,18,Regular,Spring,$100k+,True,True,198,False,3.5,15,2,0,81.5,16,4,0,1,0,On-campus,False,31,7,False
14193,21,Male,False,False,In-state,3.07,1410.0,25,1,1,Arts & Sciences,Full-time,15,Early Decision,Fall,$60k-$100k,True,True,16083,False,2.39,116,3,0,67.4,60,3,1,1,3,Off-campus,False,30,7,True
14194,19,Female,False,True,In-state,3.53,1350.0,24,3,3,Arts & Sciences,Part-time,3,Regular,Fall,<$30k,True,False,7046,False,2.63,120,1,1,79.8,0,4,1,0,2,On-campus,False,27,0,True
14195,18,Male,True,False,In-state,3.51,1151.7961403508773,29,4,3,Arts & Sciences,Full-time,18,Regular,Spring,$100k+,True,False,6873,False,3.53,21,1,0,84.0,13,5,2,2,2,Commuter,False,4,3,False
14196,22,Male,False,False,In-state,2.94,1049.0,23,5,4,Computer Science,Full-time,18,Early Decision,Spring,$60k-$100k,True,False,50369,False,2.76,49,0,1,80.0,39,2,0,0,3,On-campus,False,3,3,False
14197,20,Female,True,False,In-state,3.49,1263.0,23,1,1,Health Sciences,Full-time,15,Regular,Fall,$60k-$100k,True,False,75,True,2.02,58,1,1,85.8,28,2,5,1,2,On-campus,False,14,6,True
14198,17,Male,False,False,In-state,3.73,901.0,16,3,5,Computer Science,Part-time,9,Regular,Fall,$30k-$60k,True,False,6319,False,3.56,6,3,0,96.6,34,2,0,2,0,Off-campus,False,41,2,False
14199,18,Male,False,False,In-state,3.82,1210.0,16,3,1,Business,Full-time,12,Transfer,Fall,$30k-$60k,True,False,4931,False,1.79,42,0,0,84.0,6,1,2,2,0,On-campus,False,22,14,True
14200,21,Female,False,True,In-state,2.99,1065.0,24,4,0,Business,Part-time,6,Regular,Fall,$30k-$60k,True,False,7299,True,4.0,3,2,3,69.1,1,4,3,1,4,Commuter,False,5,14,True
14201,18,Male,False,False,Out-of-state,3.36,1123.0,31,1,2,Arts & Sciences,Full-time,12,Regular,Fall,$100k+,False,False,2295,False,1.55,23,0,1,83.4,11,4,1,0,3,Commuter,False,9,32,True
14202,20,Female,False,False,Out-of-state,2.17,1127.0,18,2,5,Health Sciences,Full-time,18,Regular,Fall,$100k+,True,False,10669,False,3.46,120,0,0,73.7,10,3,5,2,1,Off-campus,False,1,3,False
14203,20,Male,False,True,In-state,4.0,1297.0,25,2,1,Health Sciences,Full-time,15,Regular,Fall,$30k-$60k,True,False,11307,True,2.3,24,1,1,82.9,1,4,1,3,1,Off-campus,False,10,0,False
14204,23,Non-binary,False,False,In-state,3.57,1180.0,26,4,0,Business,Full-time,18,Regular,Fall,<$30k,False,True,5170,False,2.92,11,1,0,62.6,13,1,4,1,3,Commuter,False,4,8,False
14205,24,Female,False,False,International,2.58,1412.0,26,7,4,Education,Full-time,18,Regular,Fall,<$30k,False,True,4714,False,1.79,4,0,0,64.0,51,5,1,0,3,Off-campus,False,2,21,True
